,Country,Species,Year,inland_Unit,inland_TON_Value,inland_TON_Flags,COUNTRY_YEAR_SPECIES
1794,Finland,Sea trout [Salmo trutta],2013,Tonnes,231.0,,FIN_2013_TRS
1795,Finland,Sea trout [Salmo trutta],2014,Tonnes,521.0,,FIN_2014_TRS
1796,Finland,Sea trout [Salmo trutta],2015,Tonnes,521.0,,FIN_2015_TRS
1797,Finland,Sea trout [Salmo trutta],2016,Tonnes,250.0,,FIN_2016_TRS
1798,Finland,Sea trout [Salmo trutta],2017,Tonnes,249.0,,FIN_2017_TRS
1799,Finland,Sea trout [Salmo trutta],2018,Tonnes,316.0,,FIN_2018_TRS
1800,Finland,Sea trout [Salmo trutta],2019,Tonnes,321.0,,FIN_2019_TRS
1801,Finland,Sea trout [Salmo trutta],2020,Tonnes,325.0,,FIN_2020_TRS
1802,Finland,Sea trout [Salmo trutta],2021,Tonnes,325.0,,FIN_2021_TRS
1803,Finland,Vendace [Coregonus albula],2010,Tonnes,4428.0,,FIN_2010_FVE
1804,Finland,Vendace [Coregonus albula],2011,Tonnes,4428.0,,FIN_2011_FVE
1805,Finland,Vendace [Coregonus albula],2012,Tonnes,4139.0,,FIN_2012_FVE
1806,Finland,Vendace [Coregonus albula],2013,Tonnes,4139.0,,FIN_2013_FVE
1807,Finland,Vendace [Coregonus albula],2014,Tonnes,3884.0,,FIN_2014_FVE
1808,Finland,Vendace [Coregonus albula],2015,Tonnes,3884.0,,FIN_2015_FVE
1809,Finland,Vendace [Coregonus albula],2016,Tonnes,3679.0,,FIN_2016_FVE
1810,Finland,Vendace [Coregonus albula],2017,Tonnes,4049.0,,FIN_2017_FVE
1811,Finland,Vendace [Coregonus albula],2018,Tonnes,3142.0,,FIN_2018_FVE
1812,Finland,Vendace [Coregonus albula],2019,Tonnes,3335.0,,FIN_2019_FVE
1813,Finland,Vendace [Coregonus albula],2020,Tonnes,2811.0,,FIN_2020_FVE
1814,Finland,Vendace [Coregonus albula],2021,Tonnes,2811.0,,FIN_2021_FVE
1815,Finland,"Euro-American crayfishes nei [Astacidae, Cambaridae]",2010,Tonnes,0.0,,FIN_2010_AYS
1816,Finland,"Euro-American crayfishes nei [Astacidae, Cambaridae]",2011,Tonnes,0.0,,FIN_2011_AYS
1817,Finland,Noble crayfish [Astacus astacus],2010,Tonnes,41.0,,FIN_2010_AAS
1818,Finland,Noble crayfish [Astacus astacus],2011,Tonnes,41.0,,FIN_2011_AAS
1819,Finland,Noble crayfish [Astacus astacus],2012,Tonnes,13.0,,FIN_2012_AAS
1820,Finland,Noble crayfish [Astacus astacus],2013,Tonnes,13.0,,FIN_2013_AAS
1821,Finland,Noble crayfish [Astacus astacus],2014,Tonnes,68.0,,FIN_2014_AAS
1822,Finland,Noble crayfish [Astacus astacus],2015,Tonnes,68.0,,FIN_2015_AAS
1823,Finland,Noble crayfish [Astacus astacus],2016,Tonnes,9.0,,FIN_2016_AAS
1824,Finland,Noble crayfish [Astacus astacus],2017,Tonnes,9.0,,FIN_2017_AAS
1825,Finland,Noble crayfish [Astacus astacus],2018,Tonnes,12.0,,FIN_2018_AAS
1826,Finland,Noble crayfish [Astacus astacus],2019,Tonnes,12.0,,FIN_2019_AAS
1827,Finland,Noble crayfish [Astacus astacus],2020,Tonnes,11.0,,FIN_2020_AAS
1828,Finland,Noble crayfish [Astacus astacus],2021,Tonnes,11.0,,FIN_2021_AAS
1829,Finland,Signal crayfish [Pacifastacus leniusculus],2010,Tonnes,189.0,,FIN_2010_PCL
1830,Finland,Signal crayfish [Pacifastacus leniusculus],2011,Tonnes,189.0,,FIN_2011_PCL
1831,Finland,Signal crayfish [Pacifastacus leniusculus],2012,Tonnes,108.0,,FIN_2012_PCL
1832,Finland,Signal crayfish [Pacifastacus leniusculus],2013,Tonnes,108.0,,FIN_2013_PCL
1833,Finland,Signal crayfish [Pacifastacus leniusculus],2014,Tonnes,84.0,,FIN_2014_PCL
1834,Finland,Signal crayfish [Pacifastacus leniusculus],2015,Tonnes,84.0,,FIN_2015_PCL
1835,Finland,Signal crayfish [Pacifastacus leniusculus],2016,Tonnes,150.0,,FIN_2016_PCL
1836,Finland,Signal crayfish [Pacifastacus leniusculus],2017,Tonnes,150.0,,FIN_2017_PCL
1837,Finland,Signal crayfish [Pacifastacus leniusculus],2018,Tonnes,117.0,,FIN_2018_PCL
1838,Finland,Signal crayfish [Pacifastacus leniusculus],2019,Tonnes,123.0,,FIN_2019_PCL
1839,Finland,Signal crayfish [Pacifastacus leniusculus],2020,Tonnes,125.0,,FIN_2020_PCL
1840,Finland,Signal crayfish [Pacifastacus leniusculus],2021,Tonnes,125.0,,FIN_2021_PCL
1841,France,TOTAL SPECIES,2010,Tonnes,1950.0,Estimated value,FRA_2010_SPECIES_TOTAL
1842,France,TOTAL SPECIES,2011,Tonnes,1870.0,Estimated value,FRA_2011_SPECIES_TOTAL
1843,France,TOTAL SPECIES,2012,Tonnes,1791.0,,FRA_2012_SPECIES_TOTAL
1844,France,TOTAL SPECIES,2013,Tonnes,1222.0,,FRA_2013_SPECIES_TOTAL
1845,France,TOTAL SPECIES,2014,Tonnes,1181.018,,FRA_2014_SPECIES_TOTAL
1846,France,TOTAL SPECIES,2015,Tonnes,1170.287,,FRA_2015_SPECIES_TOTAL
1847,France,TOTAL SPECIES,2016,Tonnes,1074.541,Estimated value,FRA_2016_SPECIES_TOTAL
1848,France,TOTAL SPECIES,2017,Tonnes,1114.369,Estimated value,FRA_2017_SPECIES_TOTAL
1849,France,TOTAL SPECIES,2018,Tonnes,1104.681,Estimated value,FRA_2018_SPECIES_TOTAL
1850,France,TOTAL SPECIES,2019,Tonnes,1116.354,Estimated value,FRA_2019_SPECIES_TOTAL
1851,France,TOTAL SPECIES,2020,Tonnes,1115.474,Estimated value,FRA_2020_SPECIES_TOTAL
1852,France,TOTAL SPECIES,2021,Tonnes,1154.927,Estimated value,FRA_2021_SPECIES_TOTAL
1853,France,FRESHWATER FISHES,2010,Tonnes,900.0,Estimated value,FRA_2010_1
1854,France,FRESHWATER FISHES,2011,Tonnes,870.0,Estimated value,FRA_2011_1
1855,France,FRESHWATER FISHES,2012,Tonnes,529.0,,FRA_2012_1
1856,France,FRESHWATER FISHES,2013,Tonnes,175.0,,FRA_2013_1
1857,France,FRESHWATER FISHES,2014,Tonnes,111.018,,FRA_2014_1
1858,France,FRESHWATER FISHES,2015,Tonnes,116.287,,FRA_2015_1
1859,France,FRESHWATER FISHES,2016,Tonnes,20.541,,FRA_2016_1
1860,France,FRESHWATER FISHES,2017,Tonnes,30.369,,FRA_2017_1
1861,France,FRESHWATER FISHES,2018,Tonnes,44.681,Estimated value,FRA_2018_1
1862,France,FRESHWATER FISHES,2019,Tonnes,56.354,Estimated value,FRA_2019_1
1863,France,FRESHWATER FISHES,2020,Tonnes,55.474,Estimated value,FRA_2020_1
1864,France,FRESHWATER FISHES,2021,Tonnes,60.927,Estimated value,FRA_2021_1
1865,France,"CARPS, BARBELS AND OTHER CYPRINIDS",2012,Tonnes,59.0,,FRA_2012_11
1866,France,"CARPS, BARBELS AND OTHER CYPRINIDS",2013,Tonnes,29.0,,FRA_2013_11
1867,France,"CARPS, BARBELS AND OTHER CYPRINIDS",2014,Tonnes,11.789,,FRA_2014_11
1868,France,"CARPS, BARBELS AND OTHER CYPRINIDS",2015,Tonnes,13.175,,FRA_2015_11
1869,France,"CARPS, BARBELS AND OTHER CYPRINIDS",2016,Tonnes,5.35,,FRA_2016_11
1870,France,"CARPS, BARBELS AND OTHER CYPRINIDS",2017,Tonnes,9.176,,FRA_2017_11
1871,France,"CARPS, BARBELS AND OTHER CYPRINIDS",2018,Tonnes,14.639,Estimated value,FRA_2018_11
1872,France,"CARPS, BARBELS AND OTHER CYPRINIDS",2019,Tonnes,22.9,Estimated value,FRA_2019_11
1873,France,"CARPS, BARBELS AND OTHER CYPRINIDS",2020,Tonnes,21.686,Estimated value,FRA_2020_11
1874,France,"CARPS, BARBELS AND OTHER CYPRINIDS",2021,Tonnes,30.936,,FRA_2021_11
1875,France,Barbel [Barbus barbus],2012,Tonnes,3.0,,FRA_2012_PTB
1876,France,Barbel [Barbus barbus],2013,Tonnes,1.0,,FRA_2013_PTB
1877,France,Barbel [Barbus barbus],2014,Tonnes,2.0,,FRA_2014_PTB
1878,France,Barbel [Barbus barbus],2015,Tonnes,3.0,,FRA_2015_PTB
1879,France,Barbel [Barbus barbus],2016,Tonnes,2.0,,FRA_2016_PTB
1880,France,Barbel [Barbus barbus],2017,Tonnes,4.0,,FRA_2017_PTB
1881,France,Barbel [Barbus barbus],2018,Tonnes,3.0,Estimated value,FRA_2018_PTB
1882,France,Barbel [Barbus barbus],2019,Tonnes,3.0,Estimated value,FRA_2019_PTB
1883,France,Barbel [Barbus barbus],2020,Tonnes,3.0,Estimated value,FRA_2020_PTB
1884,France,Barbel [Barbus barbus],2021,Tonnes,3.0,Estimated value,FRA_2021_PTB
1885,France,Bleak [Alburnus alburnus],2012,Tonnes,3.0,,FRA_2012_ALR
1886,France,Bleak [Alburnus alburnus],2013,Tonnes,0.0,,FRA_2013_ALR
1887,France,Bleak [Alburnus alburnus],2014,Tonnes,1.0,,FRA_2014_ALR
1888,France,Bleak [Alburnus alburnus],2015,Tonnes,0.0,,FRA_2015_ALR
1889,France,Bleak [Alburnus alburnus],2016,Tonnes,0.0,,FRA_2016_ALR
1890,France,Bleak [Alburnus alburnus],2017,Tonnes,2.0,,FRA_2017_ALR
1891,France,Bleak [Alburnus alburnus],2018,Tonnes,0.0,,FRA_2018_ALR
1892,France,Bleak [Alburnus alburnus],2019,Tonnes,0.0,,FRA_2019_ALR
1893,France,Chub [Squalius cephalus],2012,Tonnes,1.0,,FRA_2012_LUH
1894,France,Chub [Squalius cephalus],2013,Tonnes,0.0,,FRA_2013_LUH
1895,France,Chub [Squalius cephalus],2014,Tonnes,1.0,,FRA_2014_LUH
1896,France,Chub [Squalius cephalus],2015,Tonnes,1.0,,FRA_2015_LUH
1897,France,Chub [Squalius cephalus],2016,Tonnes,1.0,,FRA_2016_LUH
1898,France,Chub [Squalius cephalus],2017,Tonnes,2.0,,FRA_2017_LUH
1899,France,Chub [Squalius cephalus],2018,Tonnes,0.0,,FRA_2018_LUH
1900,France,Chub [Squalius cephalus],2019,Tonnes,0.0,,FRA_2019_LUH
1901,France,Common carp [Cyprinus carpio],2012,Tonnes,5.0,,FRA_2012_FCP
1902,France,Common carp [Cyprinus carpio],2013,Tonnes,5.0,,FRA_2013_FCP
1903,France,Common carp [Cyprinus carpio],2014,Tonnes,0.789,,FRA_2014_FCP
1904,France,Common carp [Cyprinus carpio],2015,Tonnes,0.175,,FRA_2015_FCP
1905,France,Common carp [Cyprinus carpio],2016,Tonnes,0.35,,FRA_2016_FCP
1906,France,Common carp [Cyprinus carpio],2017,Tonnes,0.176,,FRA_2017_FCP
1907,France,Common carp [Cyprinus carpio],2018,Tonnes,0.639,,FRA_2018_FCP
1908,France,Common carp [Cyprinus carpio],2019,Tonnes,8.9,,FRA_2019_FCP
1909,France,Common carp [Cyprinus carpio],2020,Tonnes,7.686,,FRA_2020_FCP
1910,France,Common carp [Cyprinus carpio],2021,Tonnes,17.936,,FRA_2021_FCP
1911,France,Crucian carp [Carassius carassius],2012,Tonnes,1.0,,FRA_2012_FCC
1912,France,Crucian carp [Carassius carassius],2013,Tonnes,0.0,,FRA_2013_FCC
1913,France,Crucian carp [Carassius carassius],2014,Tonnes,0.0,,FRA_2014_FCC
1914,France,Crucian carp [Carassius carassius],2015,Tonnes,0.0,,FRA_2015_FCC
1915,France,Crucian carp [Carassius carassius],2016,Tonnes,1.0,,FRA_2016_FCC
1916,France,Crucian carp [Carassius carassius],2017,Tonnes,0.0,,FRA_2017_FCC
1917,France,Crucian carp [Carassius carassius],2018,Tonnes,0.0,,FRA_2018_FCC
1918,France,Crucian carp [Carassius carassius],2019,Tonnes,0.0,,FRA_2019_FCC
1919,France,Cyprinids nei [Cyprinidae],2012,Tonnes,26.0,,FRA_2012_FCY
1920,France,Cyprinids nei [Cyprinidae],2013,Tonnes,8.0,,FRA_2013_FCY
1921,France,Cyprinids nei [Cyprinidae],2018,Tonnes,6.0,Estimated value,FRA_2018_FCY
1922,France,Cyprinids nei [Cyprinidae],2019,Tonnes,6.0,Estimated value,FRA_2019_FCY
1923,France,Cyprinids nei [Cyprinidae],2020,Tonnes,6.0,Estimated value,FRA_2020_FCY
1924,France,Cyprinids nei [Cyprinidae],2021,Tonnes,5.0,Estimated value,FRA_2021_FCY
1925,France,Freshwater bream [Abramis brama],2012,Tonnes,7.0,,FRA_2012_FBM
1926,France,Freshwater bream [Abramis brama],2013,Tonnes,5.0,,FRA_2013_FBM
1927,France,Freshwater bream [Abramis brama],2018,Tonnes,5.0,Estimated value,FRA_2018_FBM
1928,France,Freshwater bream [Abramis brama],2019,Tonnes,5.0,Estimated value,FRA_2019_FBM
1929,France,Freshwater bream [Abramis brama],2020,Tonnes,5.0,Estimated value,FRA_2020_FBM
1930,France,Freshwater bream [Abramis brama],2021,Tonnes,5.0,Estimated value,FRA_2021_FBM
1931,France,Roach [Rutilus rutilus],2012,Tonnes,12.0,,FRA_2012_FRO
1932,France,Roach [Rutilus rutilus],2013,Tonnes,10.0,,FRA_2013_FRO
1933,France,Roach [Rutilus rutilus],2014,Tonnes,7.0,,FRA_2014_FRO
1934,France,Roach [Rutilus rutilus],2015,Tonnes,9.0,,FRA_2015_FRO
1935,France,Roach [Rutilus rutilus],2016,Tonnes,1.0,,FRA_2016_FRO
1936,France,Roach [Rutilus rutilus],2017,Tonnes,1.0,,FRA_2017_FRO
1937,France,Roach [Rutilus rutilus],2018,Tonnes,0.0,,FRA_2018_FRO
1938,France,Roach [Rutilus rutilus],2019,Tonnes,0.0,,FRA_2019_FRO
1939,France,Tench [Tinca tinca],2012,Tonnes,1.0,,FRA_2012_FTE
1940,France,Tench [Tinca tinca],2013,Tonnes,0.0,,FRA_2013_FTE
1941,France,Tench [Tinca tinca],2014,Tonnes,0.0,,FRA_2014_FTE
1942,France,Tench [Tinca tinca],2015,Tonnes,0.0,,FRA_2015_FTE
1943,France,Tench [Tinca tinca],2016,Tonnes,0.0,,FRA_2016_FTE
1944,France,Tench [Tinca tinca],2017,Tonnes,0.0,,FRA_2017_FTE
1945,France,Tench [Tinca tinca],2018,Tonnes,0.0,,FRA_2018_FTE
1946,France,Tench [Tinca tinca],2019,Tonnes,0.0,,FRA_2019_FTE
1947,France,MISCELLANEOUS FRESHWATER FISHES,2010,Tonnes,900.0,Estimated value,FRA_2010_13
1948,France,MISCELLANEOUS FRESHWATER FISHES,2011,Tonnes,870.0,Estimated value,FRA_2011_13
1949,France,MISCELLANEOUS FRESHWATER FISHES,2012,Tonnes,470.0,,FRA_2012_13
1950,France,MISCELLANEOUS FRESHWATER FISHES,2013,Tonnes,146.0,,FRA_2013_13
1951,France,MISCELLANEOUS FRESHWATER FISHES,2014,Tonnes,99.229,,FRA_2014_13
1952,France,MISCELLANEOUS FRESHWATER FISHES,2015,Tonnes,103.112,,FRA_2015_13
1953,France,MISCELLANEOUS FRESHWATER FISHES,2016,Tonnes,15.191,,FRA_2016_13
1954,France,MISCELLANEOUS FRESHWATER FISHES,2017,Tonnes,21.193,,FRA_2017_13
1955,France,MISCELLANEOUS FRESHWATER FISHES,2018,Tonnes,30.042,Estimated value,FRA_2018_13
1956,France,MISCELLANEOUS FRESHWATER FISHES,2019,Tonnes,33.454,Estimated value,FRA_2019_13
1957,France,MISCELLANEOUS FRESHWATER FISHES,2020,Tonnes,33.788,Estimated value,FRA_2020_13
1958,France,MISCELLANEOUS FRESHWATER FISHES,2021,Tonnes,29.991,Estimated value,FRA_2021_13
1959,France,Burbot [Lota lota],2012,Tonnes,5.0,,FRA_2012_FBU
1960,France,Burbot [Lota lota],2013,Tonnes,5.0,,FRA_2013_FBU
1961,France,Burbot [Lota lota],2014,Tonnes,6.0,,FRA_2014_FBU
1962,France,Burbot [Lota lota],2015,Tonnes,5.0,,FRA_2015_FBU
1963,France,Burbot [Lota lota],2018,Tonnes,0.0,,FRA_2018_FBU
1964,France,Burbot [Lota lota],2019,Tonnes,0.0,,FRA_2019_FBU
1965,France,European perch [Perca fluviatilis],2010,Tonnes,70.0,Estimated value,FRA_2010_FPE
1966,France,European perch [Perca fluviatilis],2011,Tonnes,70.0,Estimated value,FRA_2011_FPE
1967,France,European perch [Perca fluviatilis],2012,Tonnes,69.0,,FRA_2012_FPE
1968,France,European perch [Perca fluviatilis],2013,Tonnes,79.0,,FRA_2013_FPE
1969,France,European perch [Perca fluviatilis],2014,Tonnes,61.0,,FRA_2014_FPE
1970,France,European perch [Perca fluviatilis],2015,Tonnes,63.0,,FRA_2015_FPE
1971,France,European perch [Perca fluviatilis],2016,Tonnes,0.0,,FRA_2016_FPE
1972,France,European perch [Perca fluviatilis],2017,Tonnes,0.0,,FRA_2017_FPE
1973,France,European perch [Perca fluviatilis],2018,Tonnes,20.0,Estimated value,FRA_2018_FPE
1974,France,European perch [Perca fluviatilis],2019,Tonnes,20.0,Estimated value,FRA_2019_FPE
1975,France,European perch [Perca fluviatilis],2020,Tonnes,20.0,Estimated value,FRA_2020_FPE
1976,France,European perch [Perca fluviatilis],2021,Tonnes,10.0,Estimated value,FRA_2021_FPE
1977,France,Freshwater fishes nei [Actinopterygii],2010,Tonnes,830.0,Estimated value,FRA_2010_FRF
1978,France,Freshwater fishes nei [Actinopterygii],2011,Tonnes,800.0,Estimated value,FRA_2011_FRF
1979,France,Freshwater fishes nei [Actinopterygii],2012,Tonnes,246.0,,FRA_2012_FRF
1980,France,Freshwater fishes nei [Actinopterygii],2013,Tonnes,17.0,,FRA_2013_FRF
1981,France,Freshwater fishes nei [Actinopterygii],2014,Tonnes,1.0,,FRA_2014_FRF
1982,France,Freshwater fishes nei [Actinopterygii],2015,Tonnes,3.0,,FRA_2015_FRF
1983,France,Freshwater fishes nei [Actinopterygii],2016,Tonnes,0.0,,FRA_2016_FRF
1984,France,Freshwater fishes nei [Actinopterygii],2017,Tonnes,0.0,,FRA_2017_FRF
1985,France,Freshwater fishes nei [Actinopterygii],2018,Tonnes,0.0,,FRA_2018_FRF
1986,France,Freshwater fishes nei [Actinopterygii],2019,Tonnes,0.0,,FRA_2019_FRF
1987,France,Northern pike [Esox lucius],2012,Tonnes,18.0,,FRA_2012_FPI
1988,France,Northern pike [Esox lucius],2013,Tonnes,17.0,,FRA_2013_FPI
1989,France,Northern pike [Esox lucius],2014,Tonnes,14.0,,FRA_2014_FPI
1990,France,Northern pike [Esox lucius],2015,Tonnes,14.0,,FRA_2015_FPI
1991,France,Northern pike [Esox lucius],2016,Tonnes,1.0,,FRA_2016_FPI
1992,France,Northern pike [Esox lucius],2017,Tonnes,2.0,,FRA_2017_FPI
1993,France,Northern pike [Esox lucius],2018,Tonnes,0.0,,FRA_2018_FPI
1994,France,Northern pike [Esox lucius],2019,Tonnes,0.0,,FRA_2019_FPI
1995,France,Pike-perch [Sander lucioperca],2012,Tonnes,3.0,,FRA_2012_FPP
1996,France,Pike-perch [Sander lucioperca],2013,Tonnes,5.0,,FRA_2013_FPP
1997,France,Pike-perch [Sander lucioperca],2014,Tonnes,0.229,,FRA_2014_FPP
1998,France,Pike-perch [Sander lucioperca],2015,Tonnes,0.112,,FRA_2015_FPP
1999,France,Pike-perch [Sander lucioperca],2016,Tonnes,0.191,,FRA_2016_FPP
2000,France,Pike-perch [Sander lucioperca],2017,Tonnes,0.193,,FRA_2017_FPP
2001,France,Pike-perch [Sander lucioperca],2018,Tonnes,0.042,,FRA_2018_FPP
2002,France,Pike-perch [Sander lucioperca],2019,Tonnes,3.454,,FRA_2019_FPP
2003,France,Pike-perch [Sander lucioperca],2020,Tonnes,3.568,,FRA_2020_FPP
2004,France,Pike-perch [Sander lucioperca],2021,Tonnes,4.991,,FRA_2021_FPP
2005,France,Ruffe [Gymnocephalus cernua],2012,Tonnes,8.0,,FRA_2012_ACC
2006,France,Ruffe [Gymnocephalus cernua],2013,Tonnes,6.0,,FRA_2013_ACC
2007,France,Ruffe [Gymnocephalus cernua],2014,Tonnes,5.0,,FRA_2014_ACC
2008,France,Ruffe [Gymnocephalus cernua],2015,Tonnes,6.0,,FRA_2015_ACC
2009,France,Ruffe [Gymnocephalus cernua],2016,Tonnes,0.0,,FRA_2016_ACC
2010,France,Ruffe [Gymnocephalus cernua],2017,Tonnes,0.0,,FRA_2017_ACC
2011,France,Ruffe [Gymnocephalus cernua],2018,Tonnes,0.0,,FRA_2018_ACC
2012,France,Ruffe [Gymnocephalus cernua],2019,Tonnes,0.0,,FRA_2019_ACC
2013,France,Wels(=Som) catfish [Silurus glanis],2012,Tonnes,121.0,,FRA_2012_SOM
2014,France,Wels(=Som) catfish [Silurus glanis],2013,Tonnes,17.0,,FRA_2013_SOM
2015,France,Wels(=Som) catfish [Silurus glanis],2014,Tonnes,12.0,,FRA_2014_SOM
2016,France,Wels(=Som) catfish [Silurus glanis],2015,Tonnes,12.0,,FRA_2015_SOM
2017,France,Wels(=Som) catfish [Silurus glanis],2016,Tonnes,14.0,,FRA_2016_SOM
2018,France,Wels(=Som) catfish [Silurus glanis],2017,Tonnes,19.0,,FRA_2017_SOM
2019,France,Wels(=Som) catfish [Silurus glanis],2018,Tonnes,10.0,Estimated value,FRA_2018_SOM
2020,France,Wels(=Som) catfish [Silurus glanis],2019,Tonnes,10.0,Estimated value,FRA_2019_SOM
2021,France,Wels(=Som) catfish [Silurus glanis],2020,Tonnes,10.22,Estimated value,FRA_2020_SOM
2022,France,Wels(=Som) catfish [Silurus glanis],2021,Tonnes,15.0,Estimated value,FRA_2021_SOM
2023,France,DIADROMOUS FISHES,2010,Tonnes,1050.0,Estimated value,FRA_2010_2
2024,France,DIADROMOUS FISHES,2011,Tonnes,1000.0,Estimated value,FRA_2011_2
2025,France,DIADROMOUS FISHES,2012,Tonnes,1219.0,,FRA_2012_2
2026,France,DIADROMOUS FISHES,2013,Tonnes,1019.0,,FRA_2013_2
2027,France,DIADROMOUS FISHES,2014,Tonnes,1015.0,,FRA_2014_2
2028,France,DIADROMOUS FISHES,2015,Tonnes,1012.0,,FRA_2015_2
2029,France,DIADROMOUS FISHES,2016,Tonnes,1020.0,Estimated value,FRA_2016_2
2030,France,DIADROMOUS FISHES,2017,Tonnes,1051.0,Estimated value,FRA_2017_2
2031,France,DIADROMOUS FISHES,2018,Tonnes,1030.0,Estimated value,FRA_2018_2
2032,France,DIADROMOUS FISHES,2019,Tonnes,1030.0,Estimated value,FRA_2019_2
2033,France,DIADROMOUS FISHES,2020,Tonnes,1030.0,Estimated value,FRA_2020_2
2034,France,DIADROMOUS FISHES,2021,Tonnes,1065.0,Estimated value,FRA_2021_2
2035,France,RIVER EELS,2010,Tonnes,280.0,Estimated value,FRA_2010_22
2036,France,RIVER EELS,2011,Tonnes,190.0,Estimated value,FRA_2011_22
2037,France,RIVER EELS,2012,Tonnes,81.0,,FRA_2012_22
2038,France,RIVER EELS,2013,Tonnes,38.0,,FRA_2013_22
2039,France,RIVER EELS,2014,Tonnes,46.0,,FRA_2014_22
2040,France,RIVER EELS,2015,Tonnes,39.0,,FRA_2015_22
2041,France,RIVER EELS,2016,Tonnes,32.0,,FRA_2016_22
2042,France,RIVER EELS,2017,Tonnes,34.0,,FRA_2017_22
2043,France,RIVER EELS,2018,Tonnes,30.0,Estimated value,FRA_2018_22
2044,France,RIVER EELS,2019,Tonnes,30.0,Estimated value,FRA_2019_22
2045,France,RIVER EELS,2020,Tonnes,30.0,Estimated value,FRA_2020_22
2046,France,RIVER EELS,2021,Tonnes,20.0,Estimated value,FRA_2021_22
2047,France,European eel [Anguilla anguilla],2010,Tonnes,280.0,Estimated value,FRA_2010_ELE
2048,France,European eel [Anguilla anguilla],2011,Tonnes,190.0,Estimated value,FRA_2011_ELE
2049,France,European eel [Anguilla anguilla],2012,Tonnes,81.0,,FRA_2012_ELE
2050,France,European eel [Anguilla anguilla],2013,Tonnes,38.0,,FRA_2013_ELE
2051,France,European eel [Anguilla anguilla],2014,Tonnes,46.0,,FRA_2014_ELE
2052,France,European eel [Anguilla anguilla],2015,Tonnes,39.0,,FRA_2015_ELE
2053,France,European eel [Anguilla anguilla],2016,Tonnes,32.0,,FRA_2016_ELE
2054,France,European eel [Anguilla anguilla],2017,Tonnes,34.0,,FRA_2017_ELE
2055,France,European eel [Anguilla anguilla],2018,Tonnes,30.0,Estimated value,FRA_2018_ELE
2056,France,European eel [Anguilla anguilla],2019,Tonnes,30.0,Estimated value,FRA_2019_ELE
2057,France,European eel [Anguilla anguilla],2020,Tonnes,30.0,Estimated value,FRA_2020_ELE
2058,France,European eel [Anguilla anguilla],2021,Tonnes,20.0,Estimated value,FRA_2021_ELE
2059,France,CRUSTACEANS,2012,Tonnes,43.0,,FRA_2012_4
2060,France,CRUSTACEANS,2013,Tonnes,28.0,,FRA_2013_4
2061,France,CRUSTACEANS,2014,Tonnes,44.0,,FRA_2014_4
2062,France,CRUSTACEANS,2015,Tonnes,30.0,,FRA_2015_4
2063,France,CRUSTACEANS,2016,Tonnes,19.0,,FRA_2016_4
2064,France,CRUSTACEANS,2017,Tonnes,12.0,,FRA_2017_4
2065,France,CRUSTACEANS,2018,Tonnes,10.0,Estimated value,FRA_2018_4
2066,France,CRUSTACEANS,2019,Tonnes,10.0,Estimated value,FRA_2019_4
2067,France,CRUSTACEANS,2020,Tonnes,10.0,Estimated value,FRA_2020_4
2068,France,CRUSTACEANS,2021,Tonnes,4.0,Estimated value,FRA_2021_4
2069,France,FRESHWATER CRUSTACEANS,2012,Tonnes,43.0,,FRA_2012_41
2070,France,FRESHWATER CRUSTACEANS,2013,Tonnes,28.0,,FRA_2013_41
2071,France,FRESHWATER CRUSTACEANS,2014,Tonnes,44.0,,FRA_2014_41
2072,France,FRESHWATER CRUSTACEANS,2015,Tonnes,30.0,,FRA_2015_41
2073,France,FRESHWATER CRUSTACEANS,2016,Tonnes,19.0,,FRA_2016_41
2074,France,FRESHWATER CRUSTACEANS,2017,Tonnes,12.0,,FRA_2017_41
2075,France,FRESHWATER CRUSTACEANS,2018,Tonnes,10.0,Estimated value,FRA_2018_41
2076,France,FRESHWATER CRUSTACEANS,2019,Tonnes,10.0,Estimated value,FRA_2019_41
2077,France,FRESHWATER CRUSTACEANS,2020,Tonnes,10.0,Estimated value,FRA_2020_41
2078,France,FRESHWATER CRUSTACEANS,2021,Tonnes,4.0,Estimated value,FRA_2021_41
2079,France,"SALMONS, TROUTS, SMELTS",2010,Tonnes,660.0,Estimated value,FRA_2010_23
2080,France,"SALMONS, TROUTS, SMELTS",2011,Tonnes,700.0,Estimated value,FRA_2011_23
2081,France,"SALMONS, TROUTS, SMELTS",2012,Tonnes,1032.0,,FRA_2012_23
2082,France,"SALMONS, TROUTS, SMELTS",2013,Tonnes,862.0,,FRA_2013_23
2083,France,"SALMONS, TROUTS, SMELTS",2014,Tonnes,942.0,,FRA_2014_23
2084,France,"SALMONS, TROUTS, SMELTS",2015,Tonnes,942.0,,FRA_2015_23
2085,France,"SALMONS, TROUTS, SMELTS",2016,Tonnes,907.0,Estimated value,FRA_2016_23
2086,France,"SALMONS, TROUTS, SMELTS",2017,Tonnes,909.0,Estimated value,FRA_2017_23
2087,France,"SALMONS, TROUTS, SMELTS",2018,Tonnes,900.0,Estimated value,FRA_2018_23
2088,France,"SALMONS, TROUTS, SMELTS",2019,Tonnes,900.0,Estimated value,FRA_2019_23
2089,France,"SALMONS, TROUTS, SMELTS",2020,Tonnes,900.0,Estimated value,FRA_2020_23
2090,France,"SALMONS, TROUTS, SMELTS",2021,Tonnes,950.0,Estimated value,FRA_2021_23
